id,Mean ver_magdisp,Mean hor_magdisp,Mean dia_magdisp,Mean tor_magdisp,Mean ver_stress,Mean hor_stress,Mean dia_stress,Mean tor_stress
113,0.1597830982322259,0.1385266083835221,0.08230443459697863,0.011625434278214788,76.01993781153502,69.15152032110836,50.57081119244659,24.216886941663372
112,0.37682916956378554,0.643638321339346,0.3415252817561415,0.031850606611115995,140.2076703683544,183.62038650092012,117.81013610631757,39.176368370960624
181,0.3288513556348546,0.2412292518857428,0.28561098200743473,0.039647281305961526,115.08882467522001,107.69128336769946,106.14764746520743,55.88844871380611
180,0.06506216010012965,0.044383804232757076,0.03777834939529067,0.00869101926688617,51.76079928584611,40.163243786270826,33.462846190525035,18.133977352925893
95,0.40341915863040667,0.30504990075946503,0.2643416792929445,0.15910910372544487,168.11580377557928,112.23009959173996,113.66194048220696,83.68871793101424
94,0.9462783231711523,0.8510291040842224,0.2799839704171737,0.08989614387144462,186.2138204798308,187.8408233278599,92.33393563799962,63.612180967406054
234,0.39752299287414344,0.3479942356340096,0.20961340993150362,0.028501463835576987,157.65864157886446,131.98283575318317,105.23592059797132,41.12011182292388
235,0.26586282797477634,0.3007552295216074,0.17099030250391045,0.1410716085283056,107.82931966345355,124.1969504824146,82.11434651996485,69.20888738798864
70,0.5492923565877893,0.5405631788154494,0.20131616554411955,0.06730529428102834,134.50242327127089,126.382334960555,92.85628368924951,64.51467922903015
71,0.40267213755816267,0.4733332616605666,0.1775097086603315,0.08644523936134926,152.37757877253011,175.8082788660673,83.16203506845663,46.62448805471685
242,0.431740694527551,0.27862596264317335,0.2521650877814674,0.03246276936219152,154.75462943030627,109.21875564479413,102.44512430102934,37.72120944040835
164,0.12107057172753548,0.08606569384947862,0.08160028186161301,0.01711387357252906,64.58111371323963,54.46608702505307,47.508825089370504,25.578894360118394
39,0.10878219330193478,0.1263418425932482,0.07052783803338092,0.017002316595741834,62.58088720533056,73.67780600738273,45.603288821963694,27.06961667952878
302,0.2519822728282689,0.27402992273457,0.13750353321383055,0.022708809882209066,94.32329684233635,101.53517012177241,57.441631689264845,31.93269315580799
165,0.10146088455188684,0.052564464325002676,0.06940182865557533,0.010326732471625013,61.222596527927834,41.96223263813741,41.2744579212935,19.98363277295987
38,0.163801197529504,0.0991118975776403,0.11547565065916854,0.043683181637353866,82.1258639441222,76.41036389685947,65.04225280037583,54.305765601252794
150,0.40641765010840547,0.254332800508382,0.4584854511746526,0.041162414937132075,160.1753210496818,111.51979923530739,165.02137334217164,47.44323940601118
119,0.17188494164066717,0.17528690700837288,0.09162709755578052,0.010965540166561372,80.12083037279619,78.91578688356486,55.33378704448377,21.52636181621644
200,0.19282682819148003,0.17931801370818287,0.09293040936981306,0.030656187481241506,84.13522564994697,90.62376292014473,52.60596434668413,41.76480689810551
293,0.41097576000263664,0.33522178613365367,0.17261776007865137,0.06319613398620368,118.11511766444721,110.65675945244737,62.89543693795295,49.56105155175063
33,0.6291693771195244,0.5726015087849591,0.4338853514339557,0.08872951626712582,246.85065643105838,275.27463591626196,196.08550720928238,106.49358998566476
308,1.0655946804617964,1.5274274764702744,0.8187947659680019,0.11466234435883428,226.38645453238635,290.41168969018673,186.5657340555646,92.97903615672858
249,0.33476691556853394,0.242162979489968,0.1467844252935246,0.05408841934248517,134.90242359144725,126.24681126338389,76.37348796711423,62.235256222074405
248,0.1535564107203921,0.1295476377616735,0.060297391685744176,0.014605089056802308,65.61049163470572,57.697290750179604,42.88576675842146,29.090017510648845
127,0.10255561839327963,0.07585416889130564,0.06155391231928311,0.010203199386703924,59.91148383097837,51.67349583818683,45.85028900247735,19.71221476284731
198,0.1339782183552499,0.10384488251316203,0.08166877782751307,0.030909464865966532,76.08378222474373,74.26205240686286,56.945328628261905,40.530690038216015
6,1.0516495440936855,0.36399801222154454,0.8843113373881869,0.13296779224839017,240.69120255217763,152.52802276516454,214.7378656847046,82.84350078959211
199,0.14505130915730158,0.10296749601962144,0.07888660420101255,0.027485317518387512,78.62426338059502,61.731360558151614,45.25736362875255,30.62771217126255
56,0.13322896140568502,0.11101943607531388,0.06921377915067008,0.014873974923976178,69.05710236814336,65.25239252778272,41.798722341193226,24.95128010562333
142,0.14210129241965166,0.09279245900585999,0.10569465843516766,0.013023614593699313,88.73507561590569,63.765678553955595,65.23230435281263,24.676609218674848
69,0.3315028392811307,0.2711235983492978,0.23424037957222182,0.11133371603391826,106.30908760327692,112.45464545884047,93.01440344648901,68.07185596435001
134,0.4403739534878813,0.2825187405596872,0.19470314757791363,0.03770561824943365,151.18829038861324,114.77215842177705,82.09313348695648,44.07180249813793
135,0.44440429635379347,0.28147294152701,0.19868357155096092,0.037298377107741115,152.4563562548292,114.38124844448488,82.93032673364361,43.4104598306418
213,0.31733388208721564,0.18537099566861043,0.18247241669029735,0.01764214206289147,125.8792644119449,88.56645525143793,87.59837436946192,33.04391639280662
20,0.28204298302682707,0.24654931212740047,0.193773370670922,0.040999782513681415,150.53375124989503,135.63812815723833,120.77334328176603,60.622940732631896
21,0.6026304885086958,0.40284442141721893,0.5601590236703241,0.11961620910715196,207.228895992037,192.31677530626095,165.21086354373085,117.18850214893007
